ID,Manufacturer,Model,Capacity,Carrier,Brand New Price,Like New Price,Good Price,Minor Damage Price,Damaged Price,Deeplink
1305-9-9-1,OnePlus,11,128GB,T-Mobile,,200.0,170.0,50.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
1305-16-9-1,OnePlus,11,128GB,Unlocked,,250.0,220.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
1305-9-10-1,OnePlus,11,256GB,T-Mobile,,220.0,190.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
1305-16-10-1,OnePlus,11,256GB,Unlocked,,270.0,240.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
1305-9-25-1,OnePlus,11,512GB,T-Mobile,,240.0,210.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
1305-16-25-1,OnePlus,11,512GB,Unlocked,,290.0,260.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/11
1325-9-25-6,OnePlus,Open,512GB,T-Mobile,535.0,485.0,415.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/open
1325-16-25-6,OnePlus,Open,512GB,Unlocked,600.0,550.0,480.0,150.0,20.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/open
1339-16-10-6,OnePlus,12,256GB,Unlocked,390.0,340.0,295.0,70.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12
1339-16-25-6,OnePlus,12,512GB,Unlocked,420.0,370.0,325.0,85.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12
1351-9-9-6,OnePlus,12R,128GB,T-Mobile,220.0,170.0,140.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
1351-16-9-6,OnePlus,12R,128GB,Unlocked,270.0,220.0,190.0,75.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
1351-9-10-6,OnePlus,12R,256GB,T-Mobile,255.0,205.0,175.0,55.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
1351-16-10-6,OnePlus,12R,256GB,Unlocked,305.0,255.0,225.0,80.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/12r
1580-16-10-6,OnePlus,13,256GB,Unlocked,490.0,440.0,380.0,150.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13
1580-16-25-6,OnePlus,13,512GB,Unlocked,525.0,475.0,415.0,165.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13
1581-16-10-6,OnePlus,13R,256GB,Unlocked,340.0,290.0,225.0,80.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r
1581-16-25-6,OnePlus,13R,512GB,Unlocked,375.0,325.0,260.0,85.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/13r
326-10-6-1,Apple,iPod Touch 7th Gen,32GB,Other,,30.0,25.0,,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen
326-10-9-1,Apple,iPod Touch 7th Gen,128GB,Other,,60.0,40.0,,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen
326-10-10-1,Apple,iPod Touch 7th Gen,256GB,Other,,70.0,50.0,,,https://www.ocbuyback.com/sell/ipod/apple/ipod-touch-7th-gen
456-15-22-1,GoPro,Max,0,-,,60.0,50.0,,,https://www.ocbuyback.com/sell/gopro/gopro/max
452-15-22-1,GoPro,Hero 8 Black,0,-,,50.0,30.0,,,https://www.ocbuyback.com/sell/gopro/gopro/hero-8-black
494-15-22-1,GoPro,Hero 9 Black,0,-,,64.0,45.0,,,https://www.ocbuyback.com/sell/gopro/gopro/hero-9-black
535-15-22-1,GoPro,Hero 10,0,-,,65.0,45.0,,,https://www.ocbuyback.com/sell/gopro/gopro/hero-10
1326-15-22-1,GoPro,Hero 11 Black,0,-,,85.0,55.0,,,https://www.ocbuyback.com/sell/gopro/gopro/hero-11-black
1327-15-22-1,GoPro,Hero 11 Black Mini,0,-,,50.0,40.0,,,https://www.ocbuyback.com/sell/gopro/gopro/hero-11-black-mini
1328-15-22-1,GoPro,Hero 12 Black,0,-,,100.0,80.0,,,https://www.ocbuyback.com/sell/gopro/gopro/hero-12-black
1341-15-26-6,Apple,vision pro,1TB,-,1150.0,1100.0,850.0,,,https://www.ocbuyback.com/sell/vr/apple/vision-pro
10756-15-10-6,Apple,vision pro m5,256GB,-,1890.0,1790.0,1490.0,,,https://www.ocbuyback.com/sell/vr/apple/vision-pro-m5
10756-15-25-6,Apple,vision pro m5,512GB,-,2040.0,1940.0,1640.0,,,https://www.ocbuyback.com/sell/vr/apple/vision-pro-m5
10756-15-26-6,Apple,vision pro m5,1TB,-,2190.0,2090.0,1790.0,,,https://www.ocbuyback.com/sell/vr/apple/vision-pro-m5
520-15-27-1,Microsoft,Xbox One S,500GB,-,,35.0,20.0,,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-one-s
520-15-26-1,Microsoft,Xbox One S,1TB,-,,45.0,30.0,,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-one-s
520-15-36-1,Microsoft,Xbox One S,2TB,-,,60.0,45.0,,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-one-s
522-15-25-1,Microsoft,Xbox Series S,512GB,-,,120.0,85.0,,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-s
522-15-26-1,Microsoft,Xbox Series S,1TB,-,,145.0,110.0,,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-s
523-15-26-6,Microsoft,Xbox Series X,1TB,-,335.0,295.0,240.0,,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-x
523-15-36-6,Microsoft,Xbox Series X,2TB,-,460.0,420.0,370.0,,,https://www.ocbuyback.com/sell/game-console/microsoft/xbox-series-x
1337-15-70-6,Asus,rog ally,-,-,215.0,190.0,150.0,,,https://www.ocbuyback.com/sell/game-console/asus/rog-ally
505-15-70-6,Nintendo,Switch,-,-,100.0,80.0,60.0,,,https://www.ocbuyback.com/sell/game-console/nintendo/switch
1603-15-70-6,Nintendo,Switch 2,-,-,315.0,275.0,250.0,,,https://www.ocbuyback.com/sell/game-console/nintendo/switch-2
506-15-70-6,Nintendo,Switch Lite,-,-,55.0,45.0,35.0,,,https://www.ocbuyback.com/sell/game-console/nintendo/switch-lite
552-15-70-6,Nintendo,Switch OLED,-,-,130.0,110.0,85.0,,,https://www.ocbuyback.com/sell/game-console/nintendo/switch-oled
510-15-27-6,Sony,ps4,500GB,-,45.0,25.0,15.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps4
510-15-26-6,Sony,ps4,1TB,-,50.0,30.0,20.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps4
511-15-27-6,Sony,ps4 slim,500GB,-,60.0,40.0,30.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps4-slim
511-15-26-6,Sony,ps4 slim,1TB,-,70.0,50.0,40.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps4-slim
512-15-26-6,Sony,ps4 pro,1TB,-,75.0,55.0,35.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps4-pro
512-15-36-6,Sony,ps4 pro,2TB,-,100.0,80.0,60.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps4-pro
513-15-70-6,Sony,ps5,-,-,270.0,230.0,180.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps5
514-15-70-6,Sony,ps5 digital edition,-,-,300.0,260.0,200.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps5-digital-edition
1334-15-70-6,Sony,ps5 slim,-,-,315.0,275.0,215.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps5-slim
1335-15-70-6,Sony,ps5 slim digital edition,-,-,245.0,205.0,160.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps5-slim-digital-edition
1572-15-70-6,Sony,ps5 pro,-,-,490.0,440.0,370.0,,,https://www.ocbuyback.com/sell/game-console/sony/ps5-pro
1336-15-70-6,Sony,playstation portal,-,-,60.0,40.0,20.0,,,https://www.ocbuyback.com/sell/game-console/sony/playstation-portal
1329-15-25-6,Valve,Steam Deck OLED,512GB,-,430.0,345.0,290.0,,,https://www.ocbuyback.com/sell/game-console/valve/steam-deck-oled
1329-15-26-6,Valve,Steam Deck OLED,1TB,-,485.0,375.0,315.0,,,https://www.ocbuyback.com/sell/game-console/valve/steam-deck-oled
1573-15-70-6,Asus,ROG Ally X,-,-,525.0,475.0,415.0,,,https://www.ocbuyback.com/sell/game-console/asus/rog-ally-x
1299-15-70-6,Apple,AirPods Max,-,-,205.0,165.0,125.0,,,https://www.ocbuyback.com/sell/headphones/apple/airpods-max
1341-15-10-6,Apple,vision pro,256GB,-,1000.0,950.0,700.0,,,https://www.ocbuyback.com/sell/vr/apple/vision-pro
1341-15-25-6,Apple,vision pro,512GB,-,1050.0,1000.0,750.0,,,https://www.ocbuyback.com/sell/vr/apple/vision-pro
10758-11-10-6,Apple,iPad Pro 13 M5 Standard Glass (2025),256GB,Wi-Fi,760.0,710.0,630.0,275.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10758-13325-10-6,Apple,iPad Pro 13 M5 Standard Glass (2025),256GB,Wi-Fi+Cellular,790.0,710.0,660.0,325.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10758-11-25-6,Apple,iPad Pro 13 M5 Standard Glass (2025),512GB,Wi-Fi,810.0,760.0,680.0,300.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10758-13325-25-6,Apple,iPad Pro 13 M5 Standard Glass (2025),512GB,Wi-Fi+Cellular,840.0,790.0,710.0,350.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10758-11-26-6,Apple,iPad Pro 13 M5 Standard Glass (2025),1TB,Wi-Fi,1010.0,960.0,880.0,350.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10758-13325-26-6,Apple,iPad Pro 13 M5 Standard Glass (2025),1TB,Wi-Fi+Cellular,1040.0,990.0,910.0,400.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10758-11-36-6,Apple,iPad Pro 13 M5 Standard Glass (2025),2TB,Wi-Fi,1160.0,1110.0,1030.0,375.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10758-13325-36-6,Apple,iPad Pro 13 M5 Standard Glass (2025),2TB,Wi-Fi+Cellular,1190.0,1140.0,1060.0,425.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-standard-glass-2025
10759-11-26-6,Apple,iPad Pro 13 M5 Nano-texture Glass (2025),1TB,Wi-Fi,1045.0,995.0,915.0,365.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
10759-13325-26-6,Apple,iPad Pro 13 M5 Nano-texture Glass (2025),1TB,Wi-Fi+Cellular,1075.0,1025.0,945.0,415.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
10759-11-36-6,Apple,iPad Pro 13 M5 Nano-texture Glass (2025),2TB,Wi-Fi,1195.0,1145.0,1065.0,390.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
10759-13325-36-6,Apple,iPad Pro 13 M5 Nano-texture Glass (2025),2TB,Wi-Fi+Cellular,1225.0,1175.0,1095.0,440.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-13-m5-nanominustexture-glass-2025
10760-11-10-6,Apple,iPad Pro 11 M5 Standard Glass (2025),256GB,Wi-Fi,650.0,600.0,540.0,175.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10760-13325-10-6,Apple,iPad Pro 11 M5 Standard Glass (2025),256GB,Wi-Fi+Cellular,680.0,630.0,570.0,175.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10760-11-25-6,Apple,iPad Pro 11 M5 Standard Glass (2025),512GB,Wi-Fi,700.0,650.0,590.0,225.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10760-13325-25-6,Apple,iPad Pro 11 M5 Standard Glass (2025),512GB,Wi-Fi+Cellular,730.0,680.0,620.0,225.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10760-11-26-6,Apple,iPad Pro 11 M5 Standard Glass (2025),1TB,Wi-Fi,800.0,750.0,690.0,275.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10760-13325-26-6,Apple,iPad Pro 11 M5 Standard Glass (2025),1TB,Wi-Fi+Cellular,830.0,780.0,720.0,275.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10760-11-36-6,Apple,iPad Pro 11 M5 Standard Glass (2025),2TB,Wi-Fi,900.0,850.0,790.0,325.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10760-13325-36-6,Apple,iPad Pro 11 M5 Standard Glass (2025),2TB,Wi-Fi+Cellular,930.0,880.0,820.0,325.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-standard-glass-2025
10761-11-26-6,Apple,iPad Pro 11 M5 Nano-texture Glass (2025),1TB,Wi-Fi,835.0,785.0,725.0,290.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
10761-13325-26-6,Apple,iPad Pro 11 M5 Nano-texture Glass (2025),1TB,Wi-Fi+Cellular,865.0,815.0,755.0,290.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
10761-11-36-6,Apple,iPad Pro 11 M5 Nano-texture Glass (2025),2TB,Wi-Fi,935.0,885.0,825.0,340.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
10761-13325-36-6,Apple,iPad Pro 11 M5 Nano-texture Glass (2025),2TB,Wi-Fi+Cellular,965.0,915.0,855.0,340.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-pro-11-m5-nanominustexture-glass-2025
10762-16-10-1,OnePlus,15,256GB,Unlocked,,500.0,465.0,150.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15
10762-16-25-1,OnePlus,15,512GB,Unlocked,,535.0,500.0,165.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15
10763-16-10-1,OnePlus,15R,256GB,Unlocked,,350.0,300.0,100.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15r
10763-16-25-1,OnePlus,15R,512GB,Unlocked,,385.0,335.0,115.0,10.0,https://www.ocbuyback.com/sell/cell-phone/oneplus/15r
10770-11-9-6,Apple,iPad Air 11 M4 (2026),128GB,Wi-Fi,400.0,350.0,300.0,125.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10770-13325-9-6,Apple,iPad Air 11 M4 (2026),128GB,Wi-Fi+Cellular,425.0,375.0,325.0,140.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10770-11-10-6,Apple,iPad Air 11 M4 (2026),256GB,Wi-Fi,440.0,390.0,340.0,150.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10770-13325-10-6,Apple,iPad Air 11 M4 (2026),256GB,Wi-Fi+Cellular,465.0,415.0,365.0,165.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10770-11-25-6,Apple,iPad Air 11 M4 (2026),512GB,Wi-Fi,480.0,430.0,380.0,175.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10770-13325-25-6,Apple,iPad Air 11 M4 (2026),512GB,Wi-Fi+Cellular,505.0,455.0,405.0,190.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10770-11-26-6,Apple,iPad Air 11 M4 (2026),1TB,Wi-Fi,560.0,510.0,460.0,200.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10770-13325-26-6,Apple,iPad Air 11 M4 (2026),1TB,Wi-Fi+Cellular,585.0,535.0,485.0,215.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-11-m4-2026
10771-11-9-6,Apple,iPad Air 13 M4 (2026),128GB,Wi-Fi,565.0,515.0,465.0,150.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
10771-13325-9-6,Apple,iPad Air 13 M4 (2026),128GB,Wi-Fi+Cellular,615.0,565.0,515.0,165.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
10771-11-10-6,Apple,iPad Air 13 M4 (2026),256GB,Wi-Fi,605.0,555.0,505.0,170.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
10771-13325-10-6,Apple,iPad Air 13 M4 (2026),256GB,Wi-Fi+Cellular,655.0,605.0,555.0,185.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
10771-11-25-6,Apple,iPad Air 13 M4 (2026),512GB,Wi-Fi,645.0,595.0,545.0,190.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
10771-13325-25-6,Apple,iPad Air 13 M4 (2026),512GB,Wi-Fi+Cellular,695.0,645.0,595.0,205.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
10771-11-26-6,Apple,iPad Air 13 M4 (2026),1TB,Wi-Fi,725.0,675.0,625.0,210.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
10771-13325-26-6,Apple,iPad Air 13 M4 (2026),1TB,Wi-Fi+Cellular,775.0,725.0,675.0,225.0,20.0,https://www.ocbuyback.com/sell/tablet/apple/ipad-air-13-m4-2026
