partner_ref,product,carrier,memory,storage,processor,price_new,price_mint,price_good,price_fair,price_broken,url
,apple-iphone-16-pro,unlocked,,128gb,,,460.0,420.0,365.0,275.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,att,,256gb,,,410.0,385.0,330.0,235.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,t-mobile,,256gb,,,445.0,415.0,340.0,210.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,verizon,,256gb,,,260.0,230.0,175.0,165.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,other,,256gb,,,265.0,220.0,135.0,85.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,unlocked,,256gb,,,510.0,480.0,415.0,285.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,att,,512gb,,,450.0,425.0,370.0,275.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,t-mobile,,512gb,,,475.0,445.0,395.0,250.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,verizon,,512gb,,,300.0,270.0,220.0,205.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,other,,512gb,,,250.0,165.0,155.0,125.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,unlocked,,512gb,,,550.0,520.0,470.0,325.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,att,,1tb,,,510.0,485.0,430.0,300.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,t-mobile,,1tb,,,535.0,505.0,455.0,275.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,verizon,,1tb,,,360.0,330.0,280.0,230.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,other,,1tb,,,280.0,250.0,130.0,110.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro,unlocked,,1tb,,,610.0,580.0,530.0,350.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro
,apple-iphone-16-pro-max,att,,256gb,,,480.0,440.0,350.0,230.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,t-mobile,,256gb,,,495.0,455.0,365.0,205.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,verizon,,256gb,,,400.0,360.0,270.0,230.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,other,,256gb,,,310.0,245.0,190.0,105.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,unlocked,,256gb,,,600.0,560.0,470.0,280.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,att,,512gb,,,540.0,500.0,440.0,255.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,t-mobile,,512gb,,,555.0,515.0,455.0,230.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,verizon,,512gb,,,460.0,420.0,360.0,255.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,other,,512gb,,,320.0,255.0,170.0,60.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,unlocked,,512gb,,,660.0,610.0,560.0,305.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,att,,1tb,,,630.0,590.0,520.0,305.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,t-mobile,,1tb,,,645.0,605.0,535.0,280.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,verizon,,1tb,,,550.0,510.0,440.0,305.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,other,,1tb,,,365.0,280.0,175.0,105.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16-pro-max,unlocked,,1tb,,,750.0,710.0,660.0,355.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16-pro-max
,apple-iphone-16e,att,,128gb,,,170.0,130.0,85.0,25.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,t-mobile,,128gb,,,145.0,105.0,80.0,25.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,verizon,,128gb,,,170.0,130.0,85.0,25.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,unlocked,,128gb,,,270.0,230.0,185.0,35.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,att,,256gb,,,240.0,200.0,155.0,25.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,t-mobile,,256gb,,,215.0,175.0,130.0,25.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,verizon,,256gb,,,240.0,200.0,155.0,25.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,unlocked,,256gb,,,340.0,300.0,255.0,75.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,att,,512gb,,,290.0,250.0,205.0,65.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,t-mobile,,512gb,,,265.0,225.0,180.0,40.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,verizon,,512gb,,,290.0,250.0,205.0,65.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-16e,unlocked,,512gb,,,390.0,350.0,305.0,115.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-16e
,apple-iphone-17e,t-mobile,,256gb,,,245.0,190.0,125.0,70.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,verizon,,256gb,,,260.0,215.0,150.0,55.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,other,,256gb,,,210.0,165.0,100.0,55.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,unlocked,,256gb,,,360.0,325.0,250.0,100.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,att,,512gb,,,310.0,265.0,200.0,90.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,t-mobile,,512gb,,,285.0,240.0,175.0,95.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,verizon,,512gb,,,310.0,265.0,200.0,70.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,other,,512gb,,,260.0,225.0,150.0,70.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17e,unlocked,,512gb,,,410.0,365.0,300.0,120.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17e
,apple-iphone-17,att,,256gb,,,475.0,420.0,340.0,210.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,t-mobile,,256gb,,,450.0,395.0,315.0,185.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,verizon,,256gb,,,475.0,420.0,340.0,210.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,other,,256gb,,,225.0,170.0,160.0,90.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,unlocked,,256gb,,,575.0,520.0,440.0,260.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,att,,512gb,,,575.0,520.0,440.0,290.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,t-mobile,,512gb,,,550.0,495.0,415.0,265.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,verizon,,512gb,,,575.0,520.0,440.0,290.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,other,,512gb,,,325.0,270.0,240.0,190.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17,unlocked,,512gb,,,675.0,620.0,540.0,340.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17
,apple-iphone-17-pro,att,,256gb,,,645.0,565.0,425.0,250.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,t-mobile,,256gb,,,720.0,640.0,500.0,225.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,verizon,,256gb,,,545.0,465.0,325.0,200.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,other,,256gb,,,345.0,265.0,125.0,100.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,unlocked,,256gb,,,795.0,715.0,575.0,300.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,att,,512gb,,,745.0,665.0,525.0,370.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,t-mobile,,512gb,,,820.0,740.0,600.0,345.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,verizon,,512gb,,,645.0,565.0,425.0,320.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,other,,512gb,,,445.0,365.0,225.0,200.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,unlocked,,512gb,,,895.0,815.0,675.0,420.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,att,,1tb,,,795.0,715.0,575.0,410.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,t-mobile,,1tb,,,870.0,790.0,650.0,385.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,verizon,,1tb,,,695.0,615.0,475.0,360.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,other,,1tb,,,495.0,415.0,275.0,260.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro,unlocked,,1tb,,,945.0,865.0,725.0,460.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro
,apple-iphone-17-pro-max,att,,256gb,,,785.0,735.0,635.0,250.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,t-mobile,,256gb,,,800.0,750.0,650.0,275.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,verizon,,256gb,,,705.0,655.0,555.0,300.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,other,,256gb,,,405.0,355.0,255.0,100.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,unlocked,,256gb,,,905.0,855.0,755.0,350.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,att,,512gb,,,885.0,835.0,735.0,280.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,t-mobile,,512gb,,,900.0,850.0,750.0,305.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,verizon,,512gb,,,805.0,755.0,655.0,330.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,other,,512gb,,,505.0,455.0,355.0,130.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,unlocked,,512gb,,,1005.0,955.0,855.0,380.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,att,,1tb,,,950.0,900.0,800.0,320.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,t-mobile,,1tb,,,965.0,915.0,815.0,345.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,verizon,,1tb,,,870.0,820.0,720.0,370.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,other,,1tb,,,570.0,520.0,420.0,170.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,unlocked,,1tb,,,1070.0,1020.0,920.0,420.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,att,,2tb,,,985.0,935.0,835.0,400.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,t-mobile,,2tb,,,1000.0,950.0,850.0,425.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,verizon,,2tb,,,905.0,855.0,755.0,450.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,other,,2tb,,,605.0,555.0,455.0,250.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-17-pro-max,unlocked,,2tb,,,1105.0,1055.0,955.0,500.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-17-pro-max
,apple-iphone-air,att,,256gb,,,500.0,430.0,350.0,180.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,t-mobile,,256gb,,,475.0,405.0,325.0,155.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,verizon,,256gb,,,500.0,430.0,350.0,180.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,other,,256gb,,,250.0,180.0,100.0,90.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,unlocked,,256gb,,,600.0,530.0,450.0,230.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,att,,512gb,,,560.0,490.0,410.0,260.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,t-mobile,,512gb,,,535.0,465.0,385.0,235.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,verizon,,512gb,,,560.0,490.0,410.0,260.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,other,,512gb,,,310.0,240.0,160.0,155.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,unlocked,,512gb,,,660.0,590.0,510.0,310.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,att,,1tb,,,635.0,565.0,485.0,300.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,t-mobile,,1tb,,,610.0,540.0,460.0,275.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,verizon,,1tb,,,635.0,565.0,485.0,300.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,other,,1tb,,,385.0,315.0,235.0,235.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,apple-iphone-air,unlocked,,1tb,,,735.0,665.0,585.0,350.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-air
,samsung-galaxy-note-20,att,,128gb,,,95.0,75.0,60.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20
,samsung-galaxy-note-20,t-mobile,,128gb,,,95.0,75.0,60.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20
,samsung-galaxy-note-20,verizon,,128gb,,,60.0,40.0,25.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20
,samsung-galaxy-note-20,unlocked,,128gb,,,110.0,90.0,75.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20
,samsung-galaxy-note-20-ultra,att,,128gb,,,155.0,135.0,85.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-note-20-ultra,t-mobile,,128gb,,,105.0,85.0,35.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-note-20-ultra,verizon,,128gb,,,80.0,60.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-note-20-ultra,unlocked,,128gb,,,170.0,150.0,100.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-note-20-ultra,att,,512gb,,,165.0,145.0,95.0,27.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-note-20-ultra,t-mobile,,512gb,,,115.0,95.0,45.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-note-20-ultra,verizon,,512gb,,,90.0,70.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-note-20-ultra,unlocked,,512gb,,,190.0,170.0,120.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-note-20-ultra
,samsung-galaxy-s21,att,,128gb,,,50.0,35.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21
,samsung-galaxy-s21,t-mobile,,128gb,,,30.0,15.0,5.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21
,samsung-galaxy-s21,verizon,,128gb,,,30.0,15.0,5.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21
,samsung-galaxy-s21,unlocked,,128gb,,,60.0,45.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21
,samsung-galaxy-s21-fe,att,,128gb,,,45.0,35.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-fe,t-mobile,,128gb,,,25.0,15.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-fe,verizon,,128gb,,,20.0,10.0,5.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-fe,unlocked,,128gb,,,65.0,55.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-fe,att,,256gb,,,65.0,55.0,20.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-fe,t-mobile,,256gb,,,45.0,35.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-fe,verizon,,256gb,,,30.0,20.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-fe,unlocked,,256gb,,,85.0,75.0,40.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-fe
,samsung-galaxy-s21-plus,att,,128gb,,,55.0,45.0,25.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-plus,t-mobile,,128gb,,,55.0,45.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-plus,verizon,,128gb,,,30.0,20.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-plus,unlocked,,128gb,,,70.0,60.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-plus,att,,256gb,,,65.0,55.0,35.0,16.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-plus,t-mobile,,256gb,,,65.0,55.0,35.0,11.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-plus,verizon,,256gb,,,40.0,30.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-plus,unlocked,,256gb,,,80.0,70.0,50.0,21.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-plus
,samsung-galaxy-s21-ultra,att,,128gb,,,90.0,70.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,t-mobile,,128gb,,,60.0,40.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,verizon,,128gb,,,60.0,40.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,unlocked,,128gb,,,100.0,80.0,65.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,att,,256gb,,,100.0,80.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,t-mobile,,256gb,,,70.0,50.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,verizon,,256gb,,,70.0,50.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,unlocked,,256gb,,,110.0,90.0,75.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,att,,512gb,,,105.0,85.0,70.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,t-mobile,,512gb,,,75.0,55.0,40.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,verizon,,512gb,,,75.0,55.0,40.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s21-ultra,unlocked,,512gb,,,115.0,95.0,80.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s21-ultra
,samsung-galaxy-s22,att,,128gb,,,70.0,55.0,35.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22,t-mobile,,128gb,,,50.0,45.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22,verizon,,128gb,,,30.0,15.0,5.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22,unlocked,,128gb,,,90.0,75.0,45.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22,att,,256gb,,,80.0,65.0,35.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22,t-mobile,,256gb,,,60.0,45.0,20.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22,verizon,,256gb,,,40.0,25.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22,unlocked,,256gb,,,100.0,85.0,55.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22
,samsung-galaxy-s22-plus,att,,128gb,,,80.0,65.0,40.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-plus,t-mobile,,128gb,,,50.0,35.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-plus,verizon,,128gb,,,35.0,20.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-plus,unlocked,,128gb,,,110.0,95.0,70.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-plus,att,,256gb,,,90.0,75.0,50.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-plus,t-mobile,,256gb,,,60.0,45.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-plus,verizon,,256gb,,,45.0,30.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-plus,unlocked,,256gb,,,120.0,105.0,80.0,35.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-plus
,samsung-galaxy-s22-ultra,att,,128gb,,,115.0,95.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,t-mobile,,128gb,,,110.0,90.0,50.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,verizon,,128gb,,,60.0,40.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,unlocked,,128gb,,,145.0,125.0,85.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,att,,256gb,,,130.0,110.0,70.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,t-mobile,,256gb,,,125.0,105.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,verizon,,256gb,,,75.0,55.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,unlocked,,256gb,,,160.0,140.0,100.0,30.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,att,,512gb,,,135.0,115.0,75.0,25.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,t-mobile,,512gb,,,130.0,110.0,70.0,15.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
,samsung-galaxy-s22-ultra,verizon,,512gb,,,80.0,60.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/samsung/galaxy-s22-ultra
