Enabled,Device,Brand,Carrier,Storage Capacity,Category,Condition,Price,Sort Order
true,Pixel 10a,Google,AT&T,256GB,Cell Phone,Minor Damage,0.0,16185
true,Pixel 10a,Google,AT&T,256GB,Cell Phone,Broken,0.0,16186
true,Pixel 10a,Google,T-Mobile,256GB,Cell Phone,Brand New,0.0,16187
true,Pixel 10a,Google,T-Mobile,256GB,Cell Phone,Flawless,0.0,16188
true,Pixel 10a,Google,T-Mobile,256GB,Cell Phone,Good,0.0,16189
true,Pixel 10a,Google,T-Mobile,256GB,Cell Phone,Fair,0.0,16190
true,Pixel 10a,Google,T-Mobile,256GB,Cell Phone,Minor Damage,0.0,16191
true,Pixel 10a,Google,T-Mobile,256GB,Cell Phone,Broken,0.0,16192
true,Pixel 10a,Google,Verizon,256GB,Cell Phone,Brand New,0.0,16193
true,Pixel 10a,Google,Verizon,256GB,Cell Phone,Flawless,0.0,16194
true,Pixel 10a,Google,Verizon,256GB,Cell Phone,Good,0.0,16195
true,Pixel 10a,Google,Verizon,256GB,Cell Phone,Fair,0.0,16196
true,Pixel 10a,Google,Verizon,256GB,Cell Phone,Minor Damage,0.0,16197
true,Pixel 10a,Google,Verizon,256GB,Cell Phone,Broken,0.0,16198
true,Pixel 10a,Google,Other,256GB,Cell Phone,Brand New,0.0,16199
true,Pixel 10a,Google,Other,256GB,Cell Phone,Flawless,0.0,16200
true,Pixel 10a,Google,Other,256GB,Cell Phone,Good,0.0,16201
true,Pixel 10a,Google,Other,256GB,Cell Phone,Fair,0.0,16202
true,Pixel 10a,Google,Other,256GB,Cell Phone,Minor Damage,0.0,16203
true,Pixel 10a,Google,Other,256GB,Cell Phone,Broken,0.0,16204
true,Pixel 10a,Google,Unlocked,256GB,Cell Phone,Brand New,0.0,16205
true,Pixel 10a,Google,Unlocked,256GB,Cell Phone,Flawless,0.0,16206
true,Pixel 10a,Google,Unlocked,256GB,Cell Phone,Good,0.0,16207
true,Pixel 10a,Google,Unlocked,256GB,Cell Phone,Fair,0.0,16208
true,Pixel 10a,Google,Unlocked,256GB,Cell Phone,Minor Damage,0.0,16209
true,Pixel 10a,Google,Unlocked,256GB,Cell Phone,Broken,0.0,16210
true,Pixel 10 Pro,Google,AT&T,128GB,Cell Phone,Brand New,400.0,16211
true,Pixel 10 Pro,Google,AT&T,128GB,Cell Phone,Flawless,350.0,16212
true,Pixel 10 Pro,Google,AT&T,128GB,Cell Phone,Good,330.0,16213
true,Pixel 10 Pro,Google,AT&T,128GB,Cell Phone,Fair,250.0,16214
true,Pixel 10 Pro,Google,AT&T,128GB,Cell Phone,Minor Damage,50.0,16215
true,Pixel 10 Pro,Google,AT&T,128GB,Cell Phone,Broken,10.0,16216
true,Pixel 10 Pro,Google,T-Mobile,128GB,Cell Phone,Brand New,400.0,16217
true,Pixel 10 Pro,Google,T-Mobile,128GB,Cell Phone,Flawless,350.0,16218
true,Pixel 10 Pro,Google,T-Mobile,128GB,Cell Phone,Good,330.0,16219
true,Pixel 10 Pro,Google,T-Mobile,128GB,Cell Phone,Fair,250.0,16220
true,Pixel 10 Pro,Google,T-Mobile,128GB,Cell Phone,Minor Damage,50.0,16221
true,Pixel 10 Pro,Google,T-Mobile,128GB,Cell Phone,Broken,10.0,16222
true,Pixel 10 Pro,Google,Verizon,128GB,Cell Phone,Brand New,250.0,16223
true,Pixel 10 Pro,Google,Verizon,128GB,Cell Phone,Flawless,200.0,16224
true,Pixel 10 Pro,Google,Verizon,128GB,Cell Phone,Good,180.0,16225
true,Pixel 10 Pro,Google,Verizon,128GB,Cell Phone,Fair,100.0,16226
true,Pixel 10 Pro,Google,Verizon,128GB,Cell Phone,Minor Damage,47.0,16227
true,Pixel 10 Pro,Google,Verizon,128GB,Cell Phone,Broken,10.0,16228
true,Pixel 10 Pro,Google,Other,128GB,Cell Phone,Brand New,0.0,16229
true,Pixel 10 Pro,Google,Other,128GB,Cell Phone,Flawless,0.0,16230
true,Pixel 10 Pro,Google,Other,128GB,Cell Phone,Good,0.0,16231
true,Pixel 10 Pro,Google,Other,128GB,Cell Phone,Fair,0.0,16232
true,Pixel 10 Pro,Google,Other,128GB,Cell Phone,Minor Damage,0.0,16233
true,Pixel 10 Pro,Google,Other,128GB,Cell Phone,Broken,0.0,16234
true,Pixel 10 Pro,Google,Unlocked,128GB,Cell Phone,Brand New,465.0,16235
true,Pixel 10 Pro,Google,Unlocked,128GB,Cell Phone,Flawless,415.0,16236
true,Pixel 10 Pro,Google,Unlocked,128GB,Cell Phone,Good,355.0,16237
true,Pixel 10 Pro,Google,Unlocked,128GB,Cell Phone,Fair,275.0,16238
true,Pixel 10 Pro,Google,Unlocked,128GB,Cell Phone,Minor Damage,55.0,16239
true,Pixel 10 Pro,Google,Unlocked,128GB,Cell Phone,Broken,10.0,16240
true,Pixel 10 Pro,Google,AT&T,256GB,Cell Phone,Brand New,465.0,16241
true,Pixel 10 Pro,Google,AT&T,256GB,Cell Phone,Flawless,415.0,16242
true,Pixel 10 Pro,Google,AT&T,256GB,Cell Phone,Good,395.0,16243
true,Pixel 10 Pro,Google,AT&T,256GB,Cell Phone,Fair,315.0,16244
true,Pixel 10 Pro,Google,AT&T,256GB,Cell Phone,Minor Damage,60.0,16245
true,Pixel 10 Pro,Google,AT&T,256GB,Cell Phone,Broken,10.0,16246
true,Pixel 10 Pro,Google,T-Mobile,256GB,Cell Phone,Brand New,465.0,16247
true,Pixel 10 Pro,Google,T-Mobile,256GB,Cell Phone,Flawless,415.0,16248
true,Pixel 10 Pro,Google,T-Mobile,256GB,Cell Phone,Good,395.0,16249
true,Pixel 10 Pro,Google,T-Mobile,256GB,Cell Phone,Fair,315.0,16250
true,Pixel 10 Pro,Google,T-Mobile,256GB,Cell Phone,Minor Damage,60.0,16251
true,Pixel 10 Pro,Google,T-Mobile,256GB,Cell Phone,Broken,10.0,16252
true,Pixel 10 Pro,Google,Verizon,256GB,Cell Phone,Brand New,315.0,16253
true,Pixel 10 Pro,Google,Verizon,256GB,Cell Phone,Flawless,265.0,16254
true,Pixel 10 Pro,Google,Verizon,256GB,Cell Phone,Good,245.0,16255
true,Pixel 10 Pro,Google,Verizon,256GB,Cell Phone,Fair,165.0,16256
true,Pixel 10 Pro,Google,Verizon,256GB,Cell Phone,Minor Damage,50.0,16257
true,Pixel 10 Pro,Google,Verizon,256GB,Cell Phone,Broken,10.0,16258
true,Pixel 10 Pro,Google,Other,256GB,Cell Phone,Brand New,0.0,16259
true,Pixel 10 Pro,Google,Other,256GB,Cell Phone,Flawless,0.0,16260
true,Pixel 10 Pro,Google,Other,256GB,Cell Phone,Good,0.0,16261
true,Pixel 10 Pro,Google,Other,256GB,Cell Phone,Fair,0.0,16262
true,Pixel 10 Pro,Google,Other,256GB,Cell Phone,Minor Damage,0.0,16263
true,Pixel 10 Pro,Google,Other,256GB,Cell Phone,Broken,0.0,16264
true,Pixel 10 Pro,Google,Unlocked,256GB,Cell Phone,Brand New,505.0,16265
true,Pixel 10 Pro,Google,Unlocked,256GB,Cell Phone,Flawless,455.0,16266
true,Pixel 10 Pro,Google,Unlocked,256GB,Cell Phone,Good,405.0,16267
true,Pixel 10 Pro,Google,Unlocked,256GB,Cell Phone,Fair,315.0,16268
true,Pixel 10 Pro,Google,Unlocked,256GB,Cell Phone,Minor Damage,60.0,16269
true,Pixel 10 Pro,Google,Unlocked,256GB,Cell Phone,Broken,10.0,16270
true,Pixel 10 Pro,Google,AT&T,512GB,Cell Phone,Brand New,485.0,16271
true,Pixel 10 Pro,Google,AT&T,512GB,Cell Phone,Flawless,435.0,16272
true,Pixel 10 Pro,Google,AT&T,512GB,Cell Phone,Good,415.0,16273
true,Pixel 10 Pro,Google,AT&T,512GB,Cell Phone,Fair,335.0,16274
true,Pixel 10 Pro,Google,AT&T,512GB,Cell Phone,Minor Damage,70.0,16275
true,Pixel 10 Pro,Google,AT&T,512GB,Cell Phone,Broken,10.0,16276
true,Pixel 10 Pro,Google,T-Mobile,512GB,Cell Phone,Brand New,485.0,16277
true,Pixel 10 Pro,Google,T-Mobile,512GB,Cell Phone,Flawless,435.0,16278
true,Pixel 10 Pro,Google,T-Mobile,512GB,Cell Phone,Good,415.0,16279
true,Pixel 10 Pro,Google,T-Mobile,512GB,Cell Phone,Fair,335.0,16280
true,Pixel 10 Pro,Google,T-Mobile,512GB,Cell Phone,Minor Damage,70.0,16281
true,Pixel 10 Pro,Google,T-Mobile,512GB,Cell Phone,Broken,10.0,16282
true,Pixel 10 Pro,Google,Verizon,512GB,Cell Phone,Brand New,335.0,16283
true,Pixel 10 Pro,Google,Verizon,512GB,Cell Phone,Flawless,285.0,16284
true,Pixel 10 Pro,Google,Verizon,512GB,Cell Phone,Good,265.0,16285
true,Pixel 10 Pro,Google,Verizon,512GB,Cell Phone,Fair,185.0,16286
true,Pixel 10 Pro,Google,Verizon,512GB,Cell Phone,Minor Damage,55.0,16287
true,Pixel 10 Pro,Google,Verizon,512GB,Cell Phone,Broken,10.0,16288
true,Pixel 10 Pro,Google,Other,512GB,Cell Phone,Brand New,0.0,16289
true,Pixel 10 Pro,Google,Other,512GB,Cell Phone,Flawless,0.0,16290
true,Pixel 10 Pro,Google,Other,512GB,Cell Phone,Good,0.0,16291
true,Pixel 10 Pro,Google,Other,512GB,Cell Phone,Fair,0.0,16292
true,Pixel 10 Pro,Google,Other,512GB,Cell Phone,Minor Damage,0.0,16293
true,Pixel 10 Pro,Google,Other,512GB,Cell Phone,Broken,0.0,16294
true,Pixel 10 Pro,Google,Unlocked,512GB,Cell Phone,Brand New,540.0,16295
true,Pixel 10 Pro,Google,Unlocked,512GB,Cell Phone,Flawless,490.0,16296
true,Pixel 10 Pro,Google,Unlocked,512GB,Cell Phone,Good,440.0,16297
true,Pixel 10 Pro,Google,Unlocked,512GB,Cell Phone,Fair,280.0,16298
true,Pixel 10 Pro,Google,Unlocked,512GB,Cell Phone,Minor Damage,70.0,16299
true,Pixel 10 Pro,Google,Unlocked,512GB,Cell Phone,Broken,10.0,16300
true,Pixel 10 Pro,Google,AT&T,1TB,Cell Phone,Brand New,500.0,16301
true,Pixel 10 Pro,Google,AT&T,1TB,Cell Phone,Flawless,450.0,16302
true,Pixel 10 Pro,Google,AT&T,1TB,Cell Phone,Good,430.0,16303
true,Pixel 10 Pro,Google,AT&T,1TB,Cell Phone,Fair,350.0,16304
true,Pixel 10 Pro,Google,AT&T,1TB,Cell Phone,Minor Damage,85.0,16305
true,Pixel 10 Pro,Google,AT&T,1TB,Cell Phone,Broken,10.0,16306
true,Pixel 10 Pro,Google,T-Mobile,1TB,Cell Phone,Brand New,500.0,16307
true,Pixel 10 Pro,Google,T-Mobile,1TB,Cell Phone,Flawless,450.0,16308
true,Pixel 10 Pro,Google,T-Mobile,1TB,Cell Phone,Good,430.0,16309
true,Pixel 10 Pro,Google,T-Mobile,1TB,Cell Phone,Fair,350.0,16310
true,Pixel 10 Pro,Google,T-Mobile,1TB,Cell Phone,Minor Damage,85.0,16311
true,Pixel 10 Pro,Google,T-Mobile,1TB,Cell Phone,Broken,10.0,16312
true,Pixel 10 Pro,Google,Verizon,1TB,Cell Phone,Brand New,350.0,16313
true,Pixel 10 Pro,Google,Verizon,1TB,Cell Phone,Flawless,300.0,16314
true,Pixel 10 Pro,Google,Verizon,1TB,Cell Phone,Good,280.0,16315
true,Pixel 10 Pro,Google,Verizon,1TB,Cell Phone,Fair,200.0,16316
true,Pixel 10 Pro,Google,Verizon,1TB,Cell Phone,Minor Damage,60.0,16317
true,Pixel 10 Pro,Google,Verizon,1TB,Cell Phone,Broken,10.0,16318
true,Pixel 10 Pro,Google,Other,1TB,Cell Phone,Brand New,0.0,16319
true,Pixel 10 Pro,Google,Other,1TB,Cell Phone,Flawless,0.0,16320
true,Pixel 10 Pro,Google,Other,1TB,Cell Phone,Good,0.0,16321
true,Pixel 10 Pro,Google,Other,1TB,Cell Phone,Fair,0.0,16322
true,Pixel 10 Pro,Google,Other,1TB,Cell Phone,Minor Damage,0.0,16323
true,Pixel 10 Pro,Google,Other,1TB,Cell Phone,Broken,0.0,16324
true,Pixel 10 Pro,Google,Unlocked,1TB,Cell Phone,Brand New,550.0,16325
true,Pixel 10 Pro,Google,Unlocked,1TB,Cell Phone,Flawless,500.0,16326
true,Pixel 10 Pro,Google,Unlocked,1TB,Cell Phone,Good,430.0,16327
true,Pixel 10 Pro,Google,Unlocked,1TB,Cell Phone,Fair,350.0,16328
true,Pixel 10 Pro,Google,Unlocked,1TB,Cell Phone,Minor Damage,85.0,16329
true,Pixel 10 Pro,Google,Unlocked,1TB,Cell Phone,Broken,10.0,16330
true,Pixel 10 Pro XL,Google,AT&T,256GB,Cell Phone,Brand New,440.0,16331
true,Pixel 10 Pro XL,Google,AT&T,256GB,Cell Phone,Flawless,390.0,16332
true,Pixel 10 Pro XL,Google,AT&T,256GB,Cell Phone,Good,370.0,16333
true,Pixel 10 Pro XL,Google,AT&T,256GB,Cell Phone,Fair,310.0,16334
true,Pixel 10 Pro XL,Google,AT&T,256GB,Cell Phone,Minor Damage,65.0,16335
true,Pixel 10 Pro XL,Google,AT&T,256GB,Cell Phone,Broken,10.0,16336
true,Pixel 10 Pro XL,Google,T-Mobile,256GB,Cell Phone,Brand New,415.0,16337
true,Pixel 10 Pro XL,Google,T-Mobile,256GB,Cell Phone,Flawless,365.0,16338
true,Pixel 10 Pro XL,Google,T-Mobile,256GB,Cell Phone,Good,345.0,16339
true,Pixel 10 Pro XL,Google,T-Mobile,256GB,Cell Phone,Fair,285.0,16340
true,Pixel 10 Pro XL,Google,T-Mobile,256GB,Cell Phone,Minor Damage,65.0,16341
true,Pixel 10 Pro XL,Google,T-Mobile,256GB,Cell Phone,Broken,10.0,16342
true,Pixel 10 Pro XL,Google,Verizon,256GB,Cell Phone,Brand New,300.0,16343
true,Pixel 10 Pro XL,Google,Verizon,256GB,Cell Phone,Flawless,250.0,16344
true,Pixel 10 Pro XL,Google,Verizon,256GB,Cell Phone,Good,230.0,16345
true,Pixel 10 Pro XL,Google,Verizon,256GB,Cell Phone,Fair,170.0,16346
true,Pixel 10 Pro XL,Google,Verizon,256GB,Cell Phone,Minor Damage,50.0,16347
true,Pixel 10 Pro XL,Google,Verizon,256GB,Cell Phone,Broken,10.0,16348
true,Pixel 10 Pro XL,Google,Other,256GB,Cell Phone,Brand New,0.0,16349
true,Pixel 10 Pro XL,Google,Other,256GB,Cell Phone,Flawless,0.0,16350
true,Pixel 10 Pro XL,Google,Other,256GB,Cell Phone,Good,0.0,16351
true,Pixel 10 Pro XL,Google,Other,256GB,Cell Phone,Fair,0.0,16352
true,Pixel 10 Pro XL,Google,Other,256GB,Cell Phone,Minor Damage,0.0,16353
true,Pixel 10 Pro XL,Google,Other,256GB,Cell Phone,Broken,0.0,16354
true,Pixel 10 Pro XL,Google,Unlocked,256GB,Cell Phone,Brand New,525.0,16355
true,Pixel 10 Pro XL,Google,Unlocked,256GB,Cell Phone,Flawless,475.0,16356
true,Pixel 10 Pro XL,Google,Unlocked,256GB,Cell Phone,Good,405.0,16357
true,Pixel 10 Pro XL,Google,Unlocked,256GB,Cell Phone,Fair,265.0,16358
true,Pixel 10 Pro XL,Google,Unlocked,256GB,Cell Phone,Minor Damage,65.0,16359
true,Pixel 10 Pro XL,Google,Unlocked,256GB,Cell Phone,Broken,10.0,16360
true,Pixel 10 Pro XL,Google,AT&T,512GB,Cell Phone,Brand New,475.0,16361
true,Pixel 10 Pro XL,Google,AT&T,512GB,Cell Phone,Flawless,425.0,16362
true,Pixel 10 Pro XL,Google,AT&T,512GB,Cell Phone,Good,405.0,16363
true,Pixel 10 Pro XL,Google,AT&T,512GB,Cell Phone,Fair,345.0,16364
true,Pixel 10 Pro XL,Google,AT&T,512GB,Cell Phone,Minor Damage,75.0,16365
true,Pixel 10 Pro XL,Google,AT&T,512GB,Cell Phone,Broken,10.0,16366
true,Pixel 10 Pro XL,Google,T-Mobile,512GB,Cell Phone,Brand New,450.0,16367
true,Pixel 10 Pro XL,Google,T-Mobile,512GB,Cell Phone,Flawless,400.0,16368
true,Pixel 10 Pro XL,Google,T-Mobile,512GB,Cell Phone,Good,380.0,16369
true,Pixel 10 Pro XL,Google,T-Mobile,512GB,Cell Phone,Fair,320.0,16370
true,Pixel 10 Pro XL,Google,T-Mobile,512GB,Cell Phone,Minor Damage,75.0,16371
true,Pixel 10 Pro XL,Google,T-Mobile,512GB,Cell Phone,Broken,10.0,16372
true,Pixel 10 Pro XL,Google,Verizon,512GB,Cell Phone,Brand New,335.0,16373
true,Pixel 10 Pro XL,Google,Verizon,512GB,Cell Phone,Flawless,285.0,16374
true,Pixel 10 Pro XL,Google,Verizon,512GB,Cell Phone,Good,265.0,16375
true,Pixel 10 Pro XL,Google,Verizon,512GB,Cell Phone,Fair,205.0,16376
true,Pixel 10 Pro XL,Google,Verizon,512GB,Cell Phone,Minor Damage,50.0,16377
true,Pixel 10 Pro XL,Google,Verizon,512GB,Cell Phone,Broken,10.0,16378
true,Pixel 10 Pro XL,Google,Other,512GB,Cell Phone,Brand New,0.0,16379
true,Pixel 10 Pro XL,Google,Other,512GB,Cell Phone,Flawless,0.0,16380
true,Pixel 10 Pro XL,Google,Other,512GB,Cell Phone,Good,0.0,16381
true,Pixel 10 Pro XL,Google,Other,512GB,Cell Phone,Fair,0.0,16382
true,Pixel 10 Pro XL,Google,Other,512GB,Cell Phone,Minor Damage,0.0,16383
true,Pixel 10 Pro XL,Google,Other,512GB,Cell Phone,Broken,0.0,16384
true,Pixel 10 Pro XL,Google,Unlocked,512GB,Cell Phone,Brand New,550.0,16385
true,Pixel 10 Pro XL,Google,Unlocked,512GB,Cell Phone,Flawless,500.0,16386
true,Pixel 10 Pro XL,Google,Unlocked,512GB,Cell Phone,Good,430.0,16387
true,Pixel 10 Pro XL,Google,Unlocked,512GB,Cell Phone,Fair,285.0,16388
true,Pixel 10 Pro XL,Google,Unlocked,512GB,Cell Phone,Minor Damage,95.0,16389
true,Pixel 10 Pro XL,Google,Unlocked,512GB,Cell Phone,Broken,10.0,16390
true,Pixel 10 Pro XL,Google,AT&T,1TB,Cell Phone,Brand New,490.0,16391
true,Pixel 10 Pro XL,Google,AT&T,1TB,Cell Phone,Flawless,440.0,16392
true,Pixel 10 Pro XL,Google,AT&T,1TB,Cell Phone,Good,420.0,16393
true,Pixel 10 Pro XL,Google,AT&T,1TB,Cell Phone,Fair,360.0,16394
true,Pixel 10 Pro XL,Google,AT&T,1TB,Cell Phone,Minor Damage,90.0,16395
true,Pixel 10 Pro XL,Google,AT&T,1TB,Cell Phone,Broken,10.0,16396
true,Pixel 10 Pro XL,Google,T-Mobile,1TB,Cell Phone,Brand New,465.0,16397
true,Pixel 10 Pro XL,Google,T-Mobile,1TB,Cell Phone,Flawless,415.0,16398
true,Pixel 10 Pro XL,Google,T-Mobile,1TB,Cell Phone,Good,395.0,16399
true,Pixel 10 Pro XL,Google,T-Mobile,1TB,Cell Phone,Fair,335.0,16400
true,Pixel 10 Pro XL,Google,T-Mobile,1TB,Cell Phone,Minor Damage,90.0,16401
true,Pixel 10 Pro XL,Google,T-Mobile,1TB,Cell Phone,Broken,10.0,16402
true,Pixel 10 Pro XL,Google,Verizon,1TB,Cell Phone,Brand New,350.0,16403
true,Pixel 10 Pro XL,Google,Verizon,1TB,Cell Phone,Flawless,300.0,16404
true,Pixel 10 Pro XL,Google,Verizon,1TB,Cell Phone,Good,280.0,16405
true,Pixel 10 Pro XL,Google,Verizon,1TB,Cell Phone,Fair,220.0,16406
true,Pixel 10 Pro XL,Google,Verizon,1TB,Cell Phone,Minor Damage,50.0,16407
true,Pixel 10 Pro XL,Google,Verizon,1TB,Cell Phone,Broken,10.0,16408
true,Pixel 10 Pro XL,Google,Other,1TB,Cell Phone,Brand New,0.0,16409
true,Pixel 10 Pro XL,Google,Other,1TB,Cell Phone,Flawless,0.0,16410
true,Pixel 10 Pro XL,Google,Other,1TB,Cell Phone,Good,0.0,16411
true,Pixel 10 Pro XL,Google,Other,1TB,Cell Phone,Fair,0.0,16412
true,Pixel 10 Pro XL,Google,Other,1TB,Cell Phone,Minor Damage,0.0,16413
true,Pixel 10 Pro XL,Google,Other,1TB,Cell Phone,Broken,0.0,16414
true,Pixel 10 Pro XL,Google,Unlocked,1TB,Cell Phone,Brand New,575.0,16415
true,Pixel 10 Pro XL,Google,Unlocked,1TB,Cell Phone,Flawless,525.0,16416
true,Pixel 10 Pro XL,Google,Unlocked,1TB,Cell Phone,Good,450.0,16417
true,Pixel 10 Pro XL,Google,Unlocked,1TB,Cell Phone,Fair,310.0,16418
true,Pixel 10 Pro XL,Google,Unlocked,1TB,Cell Phone,Minor Damage,110.0,16419
true,Pixel 10 Pro XL,Google,Unlocked,1TB,Cell Phone,Broken,10.0,16420
false,P 20 Pro,Huawei,Unlocked,256GB,Cell Phone,Brand New,0.0,17207
false,P 20 Pro,Huawei,Unlocked,256GB,Cell Phone,Flawless,0.0,17208
false,P 20 Pro,Huawei,Unlocked,256GB,Cell Phone,Good,0.0,17209
false,P 20 Pro,Huawei,Unlocked,256GB,Cell Phone,Fair,0.0,17210
false,P 20 Pro,Huawei,Unlocked,256GB,Cell Phone,Minor Damage,0.0,17211
false,P 20 Pro,Huawei,Unlocked,256GB,Cell Phone,Broken,0.0,17212
false,P 20 Lite,Huawei,Unlocked,128GB,Cell Phone,Brand New,0.0,17213
false,P 20 Lite,Huawei,Unlocked,128GB,Cell Phone,Flawless,0.0,17214
false,P 20 Lite,Huawei,Unlocked,128GB,Cell Phone,Good,0.0,17215
false,P 20 Lite,Huawei,Unlocked,128GB,Cell Phone,Fair,0.0,17216
false,P 20 Lite,Huawei,Unlocked,128GB,Cell Phone,Minor Damage,0.0,17217
false,P 20 Lite,Huawei,Unlocked,128GB,Cell Phone,Broken,0.0,17218
false,P 20,Huawei,Unlocked,128GB,Cell Phone,Brand New,0.0,17219
false,P 20,Huawei,Unlocked,128GB,Cell Phone,Flawless,0.0,17220
false,P 20,Huawei,Unlocked,128GB,Cell Phone,Good,0.0,17221
false,P 20,Huawei,Unlocked,128GB,Cell Phone,Fair,0.0,17222
false,P 20,Huawei,Unlocked,128GB,Cell Phone,Minor Damage,0.0,17223
false,P 20,Huawei,Unlocked,128GB,Cell Phone,Broken,0.0,17224
false,Google Nexus 6p,Huawei,Unlocked,128GB,Cell Phone,Brand New,0.0,17225
false,Google Nexus 6p,Huawei,Unlocked,128GB,Cell Phone,Flawless,0.0,17226
false,Google Nexus 6p,Huawei,Unlocked,128GB,Cell Phone,Good,0.0,17227
false,Google Nexus 6p,Huawei,Unlocked,128GB,Cell Phone,Fair,0.0,17228
false,Google Nexus 6p,Huawei,Unlocked,128GB,Cell Phone,Minor Damage,0.0,17229
false,Google Nexus 6p,Huawei,Unlocked,128GB,Cell Phone,Broken,0.0,17230
false,P10,Huawei,Unlocked,64GB,Cell Phone,Brand New,0.0,17231
false,P10,Huawei,Unlocked,64GB,Cell Phone,Flawless,0.0,17232
false,P10,Huawei,Unlocked,64GB,Cell Phone,Good,0.0,17233
false,P10,Huawei,Unlocked,64GB,Cell Phone,Fair,0.0,17234
false,P10,Huawei,Unlocked,64GB,Cell Phone,Minor Damage,0.0,17235
false,P10,Huawei,Unlocked,64GB,Cell Phone,Broken,0.0,17236
false,G7 ThinQ,LG,AT&T,64GB,Cell Phone,Brand New,0.0,14351
false,G7 ThinQ,LG,AT&T,64GB,Cell Phone,Flawless,0.0,14352
false,G7 ThinQ,LG,AT&T,64GB,Cell Phone,Good,0.0,14353
false,G7 ThinQ,LG,AT&T,64GB,Cell Phone,Fair,0.0,14354
false,G7 ThinQ,LG,AT&T,64GB,Cell Phone,Minor Damage,0.0,14355
false,G7 ThinQ,LG,AT&T,64GB,Cell Phone,Broken,0.0,14356
false,G7 ThinQ,LG,T-Mobile,64GB,Cell Phone,Brand New,0.0,14357
false,G7 ThinQ,LG,T-Mobile,64GB,Cell Phone,Flawless,0.0,14358
false,G7 ThinQ,LG,T-Mobile,64GB,Cell Phone,Good,0.0,14359
false,G7 ThinQ,LG,T-Mobile,64GB,Cell Phone,Fair,0.0,14360
false,G7 ThinQ,LG,T-Mobile,64GB,Cell Phone,Minor Damage,0.0,14361
false,G7 ThinQ,LG,T-Mobile,64GB,Cell Phone,Broken,0.0,14362
false,G7 ThinQ,LG,Verizon,64GB,Cell Phone,Brand New,0.0,14363
false,G7 ThinQ,LG,Verizon,64GB,Cell Phone,Flawless,0.0,14364
false,G7 ThinQ,LG,Verizon,64GB,Cell Phone,Good,0.0,14365
false,G7 ThinQ,LG,Verizon,64GB,Cell Phone,Fair,0.0,14366
false,G7 ThinQ,LG,Verizon,64GB,Cell Phone,Minor Damage,0.0,14367
false,G7 ThinQ,LG,Verizon,64GB,Cell Phone,Broken,0.0,14368
false,G7 ThinQ,LG,Other,64GB,Cell Phone,Brand New,0.0,14369
false,G7 ThinQ,LG,Other,64GB,Cell Phone,Flawless,0.0,14370
false,G7 ThinQ,LG,Other,64GB,Cell Phone,Good,0.0,14371
false,G7 ThinQ,LG,Other,64GB,Cell Phone,Fair,0.0,14372
false,G7 ThinQ,LG,Other,64GB,Cell Phone,Minor Damage,0.0,14373
false,G7 ThinQ,LG,Other,64GB,Cell Phone,Broken,0.0,14374
false,G7 ThinQ,LG,Unlocked,64GB,Cell Phone,Brand New,0.0,14375
false,G7 ThinQ,LG,Unlocked,64GB,Cell Phone,Flawless,0.0,14376
false,G7 ThinQ,LG,Unlocked,64GB,Cell Phone,Good,0.0,14377
false,G7 ThinQ,LG,Unlocked,64GB,Cell Phone,Fair,0.0,14378
false,G7 ThinQ,LG,Unlocked,64GB,Cell Phone,Minor Damage,0.0,14379
false,G7 ThinQ,LG,Unlocked,64GB,Cell Phone,Broken,0.0,14380
false,G7 ThinQ,LG,AT&T,128GB,Cell Phone,Brand New,0.0,14381
false,G7 ThinQ,LG,AT&T,128GB,Cell Phone,Flawless,0.0,14382
false,G7 ThinQ,LG,AT&T,128GB,Cell Phone,Good,0.0,14383
false,G7 ThinQ,LG,AT&T,128GB,Cell Phone,Fair,0.0,14384
false,G7 ThinQ,LG,AT&T,128GB,Cell Phone,Minor Damage,0.0,14385
false,G7 ThinQ,LG,AT&T,128GB,Cell Phone,Broken,0.0,14386
false,G7 ThinQ,LG,T-Mobile,128GB,Cell Phone,Brand New,0.0,14387
false,G7 ThinQ,LG,T-Mobile,128GB,Cell Phone,Flawless,0.0,14388
false,G7 ThinQ,LG,T-Mobile,128GB,Cell Phone,Good,0.0,14389
false,G7 ThinQ,LG,T-Mobile,128GB,Cell Phone,Fair,0.0,14390
false,G7 ThinQ,LG,T-Mobile,128GB,Cell Phone,Minor Damage,0.0,14391
false,G7 ThinQ,LG,T-Mobile,128GB,Cell Phone,Broken,0.0,14392
false,G7 ThinQ,LG,Verizon,128GB,Cell Phone,Brand New,0.0,14393
false,G7 ThinQ,LG,Verizon,128GB,Cell Phone,Flawless,0.0,14394
false,G7 ThinQ,LG,Verizon,128GB,Cell Phone,Good,0.0,14395
false,G7 ThinQ,LG,Verizon,128GB,Cell Phone,Fair,0.0,14396
false,G7 ThinQ,LG,Verizon,128GB,Cell Phone,Minor Damage,0.0,14397
false,G7 ThinQ,LG,Verizon,128GB,Cell Phone,Broken,0.0,14398
false,G7 ThinQ,LG,Other,128GB,Cell Phone,Brand New,0.0,14399
false,G7 ThinQ,LG,Other,128GB,Cell Phone,Flawless,0.0,14400
false,G7 ThinQ,LG,Other,128GB,Cell Phone,Good,0.0,14401
false,G7 ThinQ,LG,Other,128GB,Cell Phone,Fair,0.0,14402
false,G7 ThinQ,LG,Other,128GB,Cell Phone,Minor Damage,0.0,14403
